unixTime,date,year,month,day,weekday,weekday_str,ethPrice,ethMarketCap,ethTotalVolume,indexPrice,indexMarketCap,indexTotalVolume,indexPriceInETH,indexMarketCapInETH,indexTotalVolumeInETH,rolling7dayTotalVolume,rolling30dayTotalVolume,rolling7dayMeanVolume,rolling30dayMeanVolume
1603411200000,2020-10-22,2020,10,22,3,Thu,413.2018903361906,46776265907.292244,12229478488.701916,3.071464939442108,614283.2569350426,115458.76847289992,0.007429194835284773,1485.5417802722454,279.2692423124356,825776.4409747137,,117968.06299638767,
1603497600000,2020-10-23,2020,10,23,4,Fri,408.88948864371923,46233128841.054825,11171063368.78023,2.8074689642371258,571173.6423119933,120136.90675200743,0.006872105030254441,1397.7957962117193,294.07037147212696,904477.1659465483,,129211.02370664976,
1603584000000,2020-10-24,2020,10,24,5,Sat,411.95921775305027,46625376044.79527,9333976948.222593,2.81997940103818,592400.089300268,128320.51528768409,0.006843861807507021,1438.3861712902458,311.42350663046983,998821.2810242762,,142688.75443203945,
1603670400000,2020-10-25,2020,10,25,6,Sun,406.157094148215,45985592948.88831,8489563012.362298,2.9475676906804513,687995.1523431763,138900.55917868417,0.007256615588278124,1691.114599285959,341.95922493773196,1098064.436251687,,156866.34803595528,
1603756800000,2020-10-26,2020,10,26,0,Mon,393.38290839224464,44537523611.830605,14982520071.004465,2.9359032464515713,701108.7804399539,317450.14664441126,0.007463900409890523,1781.7839319393213,807.0484892588956,1195007.3847665528,,170715.34068093612,
1603843200000,2020-10-27,2020,10,27,1,Tue,403.529837833562,45687568527.06391,10384433736.852089,2.726858594925324,733929.1258317581,245566.85370104332,0.006760185116720222,1818.1864600045083,608.7874863181407,1244051.2029723641,,177721.60042462344,
1603929600000,2020-10-28,2020,10,28,2,Wed,388.87733988207765,43943405500.51123,11312414332.858248,2.6202560484857087,706754.6978171179,179667.6296623483,0.006741420006397764,1819.01806030398,462.25060860285066,1245501.3796990784,,177928.76852843977,
1604016000000,2020-10-29,2020,10,29,3,Thu,386.4460129872924,43798925859.1192,10294153382.842941,2.6496885835772974,731765.4705541511,142033.43775379178,0.0068608402845244465,1891.717305978685,367.76726802177524,1272076.0489799704,,181725.14985428148,
1604102400000,2020-10-30,2020,10,30,4,Fri,382.9007710380906,43341298725.501526,10598788554.534933,2.7471118794562153,767421.7825425914,42947.23791173373,0.007161631586997307,2002.1519956105897,111.96205655222306,1194886.3801396966,,170698.05430567096,
1604188800000,2020-10-31,2020,10,31,5,Sat,385.8445887975079,43692767478.3082,9009356073.612816,2.4857623724833577,730394.0539217149,71430.8461959824,0.0064434913466472595,1894.2824979851598,185.16011202136153,1137996.711047995,,162570.95872114212,
1604275200000,2020-11-01,2020,11,1,6,Sun,394.9363420491719,44687833549.98935,8655139278.000864,2.431648586938135,745411.3860988083,120987.10234909668,0.006162373130588052,1890.0057150066266,306.6099569932423,1120083.2542184074,,160011.8934597725,
1604361600000,2020-11-02,2020,11,2,0,Mon,383.8498034220404,43437224863.28803,8492071098.35507,2.459663344005925,766708.6379536042,231704.51011498526,0.0064167884067172255,1999.2426976611991,604.4724851932216,1034337.6176889814,,147762.51681271163,
1604448000000,2020-11-03,2020,11,3,1,Tue,387.616373722075,43903834507.362854,9513314551.14123,2.52801929219543,793254.2572525479,125385.36742711933,0.006520782989441206,2046.7517271707386,323.41951407085594,914156.1314150575,,130593.73305929393,
1604534400000,2020-11-04,2020,11,4,2,Wed,401.7330968324722,45360338717.11154,11648560618.489246,1.7343452192426536,553730.1229028604,217245.88579621582,0.004321331335322885,1383.0066954448596,541.2944570349792,951734.3875489249,3397011.109580727,135962.05536413213,113233.70365269089
1604620800000,2020-11-05,2020,11,5,3,Thu,415.9277704309719,47077208350.069885,13606373470.76514,1.3504068473546165,445861.5612600595,250253.04605172705,0.0032471667935669696,1073.6209054560609,601.7544880789261,1059953.9958468603,3620261.2558610993,151421.99940669435,120675.37519536998
1604707200000,2020-11-06,2020,11,6,4,Fri,454.6515430984697,51546745852.677986,16264349016.82086,1.3973713750991263,468842.53199020313,157196.57402445664,0.003070019956449442,1031.165895273733,345.36031576167755,1174203.331959583,3750454.930114201,167743.3331370833,125015.16433714003
1604793600000,2020-11-07,2020,11,7,5,Sat,435.4183540833094,49463138492.48698,15146746571.79792,2.9024689711520275,1229772.0758859795,440347.52058129635,0.006666638630865223,2812.106399620492,1011.4277950567708,1543120.0063448972,4135686.8777527316,220445.71519212818,137856.2292584244
1604880000000,2020-11-08,2020,11,8,6,Sun,455.3583669721691,51682115129.3641,11155033976.455217,2.5585953387601914,1094761.9589171617,249716.75398798558,0.005624315145556779,2402.921918965592,548.9284297041163,1671849.6579837862,4325734.470890795,238835.66542625517,144191.14902969316
1604966400000,2020-11-09,2020,11,9,0,Mon,445.0512933420698,50377035452.20988,12036099592.129189,2.623103686313383,1140717.1019212832,215648.59622967528,0.0058914939020084335,2565.7741106224275,484.3469956193049,1655793.7440984761,4515195.884719917,236541.96344263945,150506.52949066387
1605052800000,2020-11-10,2020,11,10,1,Tue,449.8161845012962,51000796202.07293,7873172432.585956,4.017688084766513,1778707.3547063824,326140.8106131881,0.00893209610669074,3952.522304635381,725.073973700553,1856549.187284545,4780218.679021669,265221.3124692207,159340.62263405562
1605139200000,2020-11-11,2020,11,11,2,Wed,463.18087172032307,52569790942.69943,11456937853.526192,4.680774558777571,2139159.411982474,187517.9842443063,0.01012622927349128,4620.098691593569,405.6700611226775,1826821.2857326353,4785984.313582208,260974.46939037647,159532.81045274026
1605225600000,2020-11-12,2020,11,12,3,Thu,462.2056195794902,52548309254.49251,11096201853.108873,5.067060254049323,2385197.967114234,369341.5353610368,0.01096582008627158,5146.9901785177835,799.3062296663618,1945909.775041945,5136437.573231994,277987.1107202779,171214.5857743998
1605312000000,2020-11-13,2020,11,13,4,Fri,475.9690936576015,53963588841.127716,10814357418.247974,4.8410859408469715,2289418.8507769657,204187.36028418798,0.010162009585624807,4810.504196130682,428.6133189588287,1992900.5613016766,5325024.366698456,284700.0801859538,177500.81222328186
1605398400000,2020-11-14,2020,11,14,5,Sat,462.7183970607933,52476765553.11609,9774490045.968235,5.836592944778307,2795992.3144448344,290096.8368926189,0.012618462311024422,6044.814838989285,627.176854289939,1842649.877612999,5598000.458020296,263235.696801857,186600.0152673432
1605484800000,2020-11-15,2020,11,15,6,Sun,449.2068016397434,50978678612.60896,8946780761.302334,7.17669105152201,3601583.1516756276,555491.145596307,0.01598442213028313,8009.109513102697,1237.228257020046,2148424.2692213203,6112055.42183643,306917.7527459029,203735.180727881
1605571200000,2020-11-16,2020,11,16,0,Mon,461.3711967052673,52356872782.26836,9874800384.414816,12.84693066602701,6812567.154617561,1001334.293453388,0.02785937247462117,14761.87134210675,2171.456029314489,2934109.966445033,7079413.315079862,419158.5666350047,235980.44383599542
1605657600000,2020-11-17,2020,11,17,1,Tue,482.1983847235396,54716609289.542305,12534266981.990389,12.158410212462732,6869060.748706917,1888827.5613119605,0.025199222224204846,14248.27486589633,3914.737587313403,4496796.717143806,8928583.472440548,642399.5310205437,297619.44908135163
1605744000000,2020-11-18,2020,11,18,2,Wed,479.43766136247405,54435713128.05311,15390748756.847664,11.310816802769956,6992374.160490994,795393.7937863109,0.023586128541588244,14586.768710876007,1658.6123344187822,5104672.52668581,9503470.068097316,729238.9323836871,316782.33560324385
1605830400000,2020-11-19,2020,11,19,3,Thu,471.31795839441156,53447508889.231575,10960245344.173328,11.380999065069469,6708744.835527024,696819.3435173978,0.02415173759981285,14250.761384269092,1478.7276444612658,5432150.3348421715,10003766.376119481,776021.4764060245,333458.8792039827
1605916800000,2020-11-20,2020,11,20,4,Fri,508.79221458524455,57875755337.83428,15567496836.779345,8.617537030852258,5092773.221131976,771714.4511120802,0.01693356038117391,9997.720035001781,1516.4278619454337,5999677.425670063,10597263.374295928,857096.7750957233,353242.1124765309
1606003200000,2020-11-21,2020,11,21,5,Sat,548.842116249849,62062910159.27977,17270632325.076218,8.913059545861197,5313638.122558318,1111616.1230133567,0.01628070870105932,9744.289595568542,2030.4922448975663,6821196.711790802,11593420.728836384,974456.6731129717,386447.3576278795
1606089600000,2020-11-22,2020,11,22,6,Sun,560.5088874583059,64219272617.02369,20803203330.719395,8.312057170237955,5089907.492601437,634030.703302313,0.014823793995748093,9014.877580176735,1130.7357902187894,6899736.269496808,12107314.52538669,985676.6099281154,403577.150846223
1606176000000,2020-11-23,2020,11,23,0,Mon,608.2733109189421,68705033455.82259,22868894446.116894,7.180745692589458,4401869.904899062,389594.6505932843,0.01181851959223627,7277.072734535283,641.2192003706461,6287996.6266367035,12368588.66069229,898285.232376672,412286.28868974297
1606262400000,2020-11-24,2020,11,24,1,Tue,602.6662623938871,68461935305.63655,19964356486.3813,7.4386125135466905,4549762.967867751,482107.45802992425,0.012348125009464722,7544.718891815995,800.3002104098515,4881276.523354667,12711795.55954353,697325.2176220954,423726.518651451
1606348800000,2020-11-25,2020,11,25,2,Wed,568.2751530404493,64369854808.743355,15178975818.650188,6.264948256396157,3934911.8507858957,334731.15375647263,0.011034233776404287,6942.164580672357,589.550248722899,4420613.883324829,12729076.56665559,631516.2690464042,424302.552221853
1606435200000,2020-11-26,2020,11,26,3,Thu,518.4670452162002,58947811751.581924,25993581649.401203,5.547772302079561,3618195.3158191657,336088.46876344114,0.010693200917525167,6972.241421679055,647.8026362408046,4059883.0085708722,12819598.18171799,579983.286938696,427319.93939059967
1606521600000,2020-11-27,2020,11,27,4,Fri,517.5530264056014,58773961397.899704,14714678172.404446,5.7730097949154375,3816420.204771555,259813.36398277726,0.01116635561198484,7379.106408147859,502.5400125828542,3547981.9214415695,12899743.916038416,506854.56020593847,429991.4638679472
1606608000000,2020-11-28,2020,11,28,5,Sat,537.3926120944484,61290956964.36442,9637463879.915295,5.2731531918198895,3521930.631953342,307133.6732001981,0.009796656852726399,6529.848214454773,570.6041707506918,2743499.4716284107,13064844.151484823,391928.4959469158,435494.8050494941
1606694400000,2020-11-29,2020,11,29,6,Sun,574.7511196548439,65121266717.863914,13623124682.204208,5.67086214230818,3833419.941988071,322703.8065740808,0.009879041179794913,6687.463766169811,562.1727550450239,2432172.5749001782,13344600.720147172,347453.22498573974,444820.0240049057
1606780800000,2020-11-30,2020,11,30,0,Mon,612.2637856122055,69576210026.93625,18811269166.61186,4.922768412101043,3576581.84733985,253982.72414022096,0.008016885782951384,5837.147792683717,413.6189883053974,2296560.648447115,13527152.59809141,328080.09263530216,450905.08660304704
1606867200000,2020-12-01,2020,12,1,1,Tue,589.5818443540976,66950738084.67838,23557071520.39523,4.3525630060527085,3296866.5744493445,239328.92091391844,0.007381933694561718,5588.517087989048,405.901126053948,2053782.1113311092,13645494.416656232,293397.44447587273,454849.8138885411
1606953600000,2020-12-02,2020,12,2,2,Wed,598.760610095824,68153602806.21818,14839044995.297548,4.436790690380232,3410687.7624091404,279783.66401943605,0.007409880720229236,5688.776469892688,467.2664821326164,1998834.6215940728,13693573.570560683,285547.80308486754,456452.45235202275
1607040000000,2020-12-03,2020,12,3,3,Thu,616.506661565682,70109767421.9594,12249197831.015257,3.9338889127573995,3194367.7663115775,381633.0109664961,0.006383877840689586,5176.904888757501,619.3104523322631,2044379.1637971275,13949821.21410006,292054.1662567325,464994.040470002
1607126400000,2020-12-04,2020,12,4,4,Fri,571.1904316349736,64944263291.91259,14326184164.36095,4.099399030291307,3353104.604685237,286230.07857855665,0.007165763431205014,5836.974765868294,500.3311497205991,2070795.878392907,14018805.4068824,295827.9826275582,467293.51356274664
1607212800000,2020-12-05,2020,12,5,5,Sat,595.9194139680376,67764042948.9772,11764206188.844515,4.221875881713973,3453185.242286303,299570.8576673522,0.007088342376346061,5800.647783314213,502.96618484666504,2063233.062860061,14068123.218498025,294747.58040858014,468937.44061660086
1607299200000,2020-12-06,2020,12,6,6,Sun,601.9689349244918,68483582708.01654,11453823478.195438,4.2445987085925925,3731998.2245314196,254551.13103475192,0.007053042121661191,6198.433075320333,422.97516739807446,1995080.3873207325,14165477.77550832,285011.4839029618,472182.592516944
1607385600000,2020-12-07,2020,12,7,0,Mon,592.3865066820175,67474119685.86511,10010900862.848228,4.18655196434413,4294373.970502871,265380.37584193965,0.007067669358442729,7238.7845053600795,448.0108611201554,2006478.039022451,13990510.630768962,286639.71986035013,466350.3543589654
1607472000000,2020-12-08,2020,12,8,1,Tue,554.329674302381,63305670197.47529,13501656447.613894,4.411932369319074,4816195.602218672,204547.9067829851,0.00794813091498481,8655.463513838768,368.4946652407985,1971697.0248915178,13945341.783563964,281671.0035559311,464844.7261187988
1607558400000,2020-12-09,2020,12,9,2,Wed,573.8953091099941,65276424697.152855,14024278560.088686,5.350461333344639,5942282.863778463,294608.01934426156,0.009325724117067412,10356.021403092403,513.4946203531927,1986521.3802163433,14024301.206678549,283788.7686023348,467476.70688928495
1607644800000,2020-12-10,2020,12,10,3,Thu,560.4542654076048,63759073874.73225,11590043392.322668,4.603290353153649,5116477.53867591,263387.4160672754,0.008218731193766775,9130.847625648648,470.25284229458435,1868275.7853171225,13961547.812132638,266896.54075958894,465384.92707108794
1607731200000,2020-12-11,2020,12,11,4,Fri,545.9828352633687,62124158560.85701,11334198380.977062,4.369944389314161,4865982.143882585,198915.7316695945,0.008018201379183498,8912.787691227919,364.9809361223372,1780961.4384081603,13972945.559557924,254423.0626297372,465764.85198526416
1607817600000,2020-12-12,2020,12,12,5,Sat,568.3587534073821,64655118180.3175,9511330147.764025,5.101402527932187,5677742.7085617045,264741.2835950311,0.00898119396361844,9994.596490036034,466.0861018367963,1746131.8643358392,13868345.307791919,249447.40919083418,462278.1769263973
1607904000000,2020-12-13,2020,12,13,6,Sun,590.3244403029342,67134794851.681,9082894202.250328,6.048653873302316,6779792.299300642,286008.7507672446,0.010244664109559267,11480.980679708588,484.4158130684008,1777589.4840683318,13950166.698274976,253941.35486690453,465005.55660916585
1607990400000,2020-12-14,2020,12,14,0,Mon,585.5418949360015,66629545532.422066,7794572085.232029,6.102274557803627,6833475.423336747,378005.6026036076,0.01042163352999125,11664.004629183091,645.5684393257148,1890214.7108299998,14038075.463985965,270030.67297571426,467935.84879953216
1608076800000,2020-12-15,2020,12,15,1,Tue,589.0668316450424,67041487308.61978,10160486192.82214,5.63494212303424,6315161.833778918,285569.1241579361,0.009562827738682028,10718.509136824414,484.6275759684586,1971235.9282049509,13768153.442547593,281605.1326007073,458938.4480849198
1608163200000,2020-12-16,2020,12,16,2,Wed,635.9618893796135,72301103108.2225,14781462845.092134,6.685719218737167,7446702.248489167,299029.970994465,0.010516033878494476,11724.88780250472,470.34719867535574,1975657.8798551543,13065849.12008867,282236.8399793078,435528.3040029557
1608249600000,2020-12-17,2020,12,17,3,Thu,644.0652701929779,72955533475.1786,19729196033.853626,5.873752964767812,6582168.010924057,252827.61440843786,0.009128346001416699,10229.28737445577,392.91709353054443,1965098.0781963167,11429849.17318515,280728.2968851881,380994.972439505
1608336000000,2020-12-18,2020,12,18,4,Fri,654.4204162965752,74135277407.04251,16512361338.574877,6.241676207732167,7003734.909640363,263498.3322877644,0.009539591276699984,10757.654611402328,402.7229719163307,2029680.6788144866,10897953.711686602,289954.3826877838,363265.1237228867
1608422400000,2020-12-19,2020,12,19,5,Sat,659.3188076372094,75092677592.1047,14703775003.28234,5.2271664539564435,5856329.044837274,263080.4734220488,0.00792703714868123,8880.092312109104,398.9635119292498,2028019.8686415043,10464214.841591252,289717.1240916435,348807.1613863751
1608508800000,2020-12-20,2020,12,20,6,Sun,639.5154368778184,72618785345.5407,12845420666.191206,4.892167732215521,5475720.36846312,273708.16121614777,0.007650270132181468,8575.921237190034,428.0191287999685,2015719.2790904073,9966208.55169532,287959.89701291535,332206.95172317734
1608595200000,2020-12-21,2020,12,21,0,Mon,610.4270278980672,69545799024.42459,14563648896.243877,4.138997900045215,4651842.380992382,217034.0613174336,0.006770524198500971,7594.873202019425,355.02177085728295,1854747.7378042336,9071626.489999397,264963.96254346194,302387.5496666466
1608681600000,2020-12-22,2020,12,22,1,Tue,634.9797234431858,72327947935.45154,11548425748.838194,5.237763127120612,5618378.168849044,308510.15356114414,0.008230109563908457,8851.887446092369,484.7627324419039,1877688.7672074414,8746105.940258227,268241.2524582059,291536.86467527424
1608768000000,2020-12-23,2020,12,23,2,Wed,587.9588954992439,67468061368.13851,16795838161.84157,4.100635789126545,4632332.825679358,260305.39629880193,0.006975507861196092,7828.2210702725915,442.8001977178332,1838964.1925117786,8616816.685963746,262709.17035882553,287227.2228654582
1608854400000,2020-12-24,2020,12,24,3,Thu,612.8796570505974,69867514814.01097,15132872519.529186,5.137769856768378,5752624.894398414,315713.43944535305,0.00838282179095042,9379.848308599183,515.1202902543179,1901850.0175486938,8450422.667379174,271692.8596498134,281680.7555793058
1608940800000,2020-12-25,2020,12,25,4,Fri,626.4567387784558,71422858091.1277,13125875205.90394,5.2539195499188125,5896304.009665088,265936.7118430022,0.008390950360422842,9409.629584504339,424.72324269281717,1904288.3971039315,8381628.225465704,272041.1995862759,279387.60751552344
1609027200000,2020-12-26,2020,12,26,5,Sat,636.7423171944997,72391403990.8806,14640527408.48169,5.002619251962525,5608929.276863068,205759.80216929378,0.007864282294517938,8841.864458502276,323.46118855411396,1846967.7258511765,8251299.558871557,263852.53226445377,275043.3186290519
1609113600000,2020-12-27,2020,12,27,6,Sun,689.6598573269875,78833072066.0927,24721301579.88044,4.7216772636932705,5327758.530475663,230511.23189147588,0.006887357379541904,7728.014969326073,336.23925257297844,1803770.7965265047,8221997.4267802555,257681.54236092925,274066.5808926752
1609200000000,2020-12-28,2020,12,28,0,Mon,732.9570292975275,83575563402.66385,22707049400.143177,4.521135489433296,5087348.737672044,207068.40743100486,0.006161870596338433,6935.231933800218,282.21422121982624,1793805.1426400759,8121932.161011062,256257.87752001084,270731.07203370205
1609286400000,2020-12-29,2020,12,29,1,Tue,735.5908981625738,83885243123.81543,17170428247.761232,4.58368335052629,5153377.952831682,205488.31777698366,0.006207091462513758,7010.73653731166,278.26633852737245,1690783.3068559153,8004716.672213964,241540.4724079879,266823.8890737988
1609372800000,2020-12-30,2020,12,30,2,Wed,752.8559324490188,85790178023.44371,13293869466.928808,4.826181027015769,5419625.964645169,190022.78433177486,0.006410518390731983,7213.546935511121,252.40341106105794,1620500.6948888884,7940756.732405519,231500.0992698412,264691.89108018397
1609459200000,2020-12-31,2020,12,31,3,Thu,738.6169381520413,84037694047.35515,18166112097.655663,4.224144239425238,4760266.692192526,208217.67170440155,0.0057192859856758016,6453.260809565067,281.9166070690483,1513004.9271479368,7909645.4831960015,216143.56102113382,263654.8494398667
